;address;area;metr_price;price;url
696;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;56.3 м²;63 943 ₽ за м²/год;300 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
697;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;68.7 м²;73 362 ₽ за м²/год;420 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
698;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;120 м²;50 000 ₽ за м²/год;500 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
699;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;17.1 м²;115 200 ₽ за м²/год;164 160 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
700;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;20.9 м²;100 800 ₽ за м²/год;175 560 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
701;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;24.1 м²;113 760 ₽ за м²/год;228 468 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
702;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;28.8 м²;108 000 ₽ за м²/год;259 200 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
703;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;42 м²;100 800 ₽ за м²/год;352 800 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
704;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;57.5 м²;108 000 ₽ за м²/год;517 500 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
705;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;100.3 м²;108 000 ₽ за м²/год;902 700 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
706;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;118.1 м²;100 800 ₽ за м²/год;992 040 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
707;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;128 м²;110 493 ₽ за м²/год;1 178 592 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
708;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;39 м²;129 231 ₽ за м²/год;420 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
709;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;45 м²;96 000 ₽ за м²/год;360 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
710;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;79 м²;91 139 ₽ за м²/год;600 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
711;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;108 м²;86 667 ₽ за м²/год;780 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
712;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;112 м²;109 286 ₽ за м²/год;1 020 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
713;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;258.6 м²;80 742 ₽ за м²/год;1 740 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
714;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;494.8 м²;58 205 ₽ за м²/год;2 400 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
715;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;20 м²;90 000 ₽ за м²/год;150 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
716;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;42 м²;71 429 ₽ за м²/год;250 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
717;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;56.3 м²;63 943 ₽ за м²/год;300 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
718;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;68.7 м²;73 362 ₽ за м²/год;420 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
719;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;120 м²;50 000 ₽ за м²/год;500 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
720;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;17.1 м²;115 200 ₽ за м²/год;164 160 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
721;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;20.9 м²;100 800 ₽ за м²/год;175 560 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
722;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;24.1 м²;113 760 ₽ за м²/год;228 468 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
723;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;28.8 м²;108 000 ₽ за м²/год;259 200 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
724;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;42 м²;100 800 ₽ за м²/год;352 800 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
725;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;57.5 м²;108 000 ₽ за м²/год;517 500 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
726;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;100.3 м²;108 000 ₽ за м²/год;902 700 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
727;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;118.1 м²;100 800 ₽ за м²/год;992 040 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
728;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;128 м²;110 493 ₽ за м²/год;1 178 592 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
729;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;39 м²;129 231 ₽ за м²/год;420 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
730;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;45 м²;96 000 ₽ за м²/год;360 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
731;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;79 м²;91 139 ₽ за м²/год;600 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
732;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;108 м²;86 667 ₽ за м²/год;780 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
733;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;112 м²;109 286 ₽ за м²/год;1 020 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
734;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;258.6 м²;80 742 ₽ за м²/год;1 740 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
735;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;494.8 м²;58 205 ₽ за м²/год;2 400 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
736;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;20 м²;90 000 ₽ за м²/год;150 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
737;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;42 м²;71 429 ₽ за м²/год;250 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
738;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;56.3 м²;63 943 ₽ за м²/год;300 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
739;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;68.7 м²;73 362 ₽ за м²/год;420 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
740;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;120 м²;50 000 ₽ за м²/год;500 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
741;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;17.1 м²;115 200 ₽ за м²/год;164 160 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
742;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;20.9 м²;100 800 ₽ за м²/год;175 560 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
743;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;24.1 м²;113 760 ₽ за м²/год;228 468 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
744;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;28.8 м²;108 000 ₽ за м²/год;259 200 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
745;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;42 м²;100 800 ₽ за м²/год;352 800 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
746;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;57.5 м²;108 000 ₽ за м²/год;517 500 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
747;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;100.3 м²;108 000 ₽ за м²/год;902 700 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
748;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;118.1 м²;100 800 ₽ за м²/год;992 040 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
749;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;128 м²;110 493 ₽ за м²/год;1 178 592 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
750;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;39 м²;129 231 ₽ за м²/год;420 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
751;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;45 м²;96 000 ₽ за м²/год;360 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
752;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;79 м²;91 139 ₽ за м²/год;600 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
753;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;108 м²;86 667 ₽ за м²/год;780 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
754;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;112 м²;109 286 ₽ за м²/год;1 020 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
755;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;258.6 м²;80 742 ₽ за м²/год;1 740 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
756;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;494.8 м²;58 205 ₽ за м²/год;2 400 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
757;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;20 м²;90 000 ₽ за м²/год;150 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
758;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;42 м²;71 429 ₽ за м²/год;250 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
759;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;56.3 м²;63 943 ₽ за м²/год;300 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
760;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;68.7 м²;73 362 ₽ за м²/год;420 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
761;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;120 м²;50 000 ₽ за м²/год;500 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
762;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;17.1 м²;115 200 ₽ за м²/год;164 160 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
763;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;20.9 м²;100 800 ₽ за м²/год;175 560 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
764;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;24.1 м²;113 760 ₽ за м²/год;228 468 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
765;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;28.8 м²;108 000 ₽ за м²/год;259 200 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
